Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-25 since:2023-01-24&src=typed_query",The Colorado Sun,https://x.com/ColoradoSun,ColoradoSun,False,2023-01-24 16:07:00+00:00,False,"As gas car sales drop, how many electric vehicles did Colorado buy in 2022? A lot. https://t.co/vny7HDKDuQ",1617916891116277760,0,1,2,1154,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-25 since:2023-01-24&src=typed_query",Moms Clean Air Force,https://x.com/CleanAirMoms,CleanAirMoms,True,2023-01-24 15:20:24+00:00,False,#RT @FredKrupp: RT @PhillyDailyNews: Daily News |  2023 Philadelphia Auto Show features more electric vehicles and more ways to ride in cars https://t.co/KqLAwMPcOL,1617905162051256320,0,0,3,156,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-25 since:2023-01-24&src=typed_query",HT Auto,https://x.com/HTAutotweets,HTAutotweets,False,2023-01-24 15:30:30+00:00,False,".@Tesla Cybertruck is one of the most awaited electric vehicles in the world, and new details about it have emerged through a patent filed by the automaker.

https://t.co/8wVjnax8Ht",1617907703031939073,0,0,0,98,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",David✌🏽,https://x.com/davidnotdave,davidnotdave,False,2023-01-25 20:14:21+00:00,False,"I can’t believe @Tesla, shareholders aren’t suing Musk for not acting in the interests of shareholders. What a tale it will be that former market-leader in electric vehicles dies because the CEO was busy befriending bigots and “owning the libs” to tend to his fragile ego",1618341524277972992,109,267,1085,101052,8,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Phillip.png ⚡🐢,https://x.com/pmsyyz,pmsyyz,True,2023-01-25 18:58:06+00:00,False,I won't miss this when all the cars on the road are electric vehicles.  #pollution #Oil https://t.co/KgskiSLfAZ,1618322337040064513,0,0,4,95,0,https://pbs.twimg.com/media/FnVvhFvWYAcAynd.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Ed Fletcher,https://x.com/NewsFletch,NewsFletch,False,2023-01-25 19:26:49+00:00,False,California's shift to electric vehicles means lots of job opportunities. We're looking for Sacramento folk interested in this training and community ambassadors to help sign people up. https://t.co/TDwfuyA7hL,1618329562164891649,0,2,3,295,0,https://pbs.twimg.com/media/FnV1n_cagAABdE9.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Bethel Park Schools,https://x.com/bpsdinfo,bpsdinfo,False,2023-01-25 16:49:02+00:00,False,"Earlier, Jorden Doman from @ShultsFord, met with Computer Integrated Manufacturing students. 

The class project is helping dealerships adapt to an evolving landscape that continues to see a dramatic influx of electric vehicles. 

Doman is providing his expertise. https://t.co/JG8PioeO2o",1618289854047215618,0,3,1,545,0,https://pbs.twimg.com/media/FnVSCXfagAgHf3n.jpg;https://pbs.twimg.com/media/FnVSCXfaAAAQT4F.jpg;https://pbs.twimg.com/media/FnVSCXfaAAIcCmL.jpg;https://pbs.twimg.com/media/FnVSCXgaUAEOUWX.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Global News Toronto,https://x.com/globalnewsto,globalnewsto,True,2023-01-25 15:54:26+00:00,False,"Rare earth elements are crucial in the production of things like electric vehicles, but is the #mining process to get these rocks out of the ground undoing some of the #environmental benefits these minerals bring? Chris Yakymchuk joins @AntonyRobart to discuss. https://t.co/1f02Rmx7y9",1618276112626335744,13,27,9,19590,1,https://pbs.twimg.com/media/FnVFSgBXEAIRwBK.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EV Festival & Green Living Show,https://x.com/EVFestivalUK,EVFestivalUK,False,2023-01-25 22:33:54+00:00,False,i3 anyone? The #EVFestival always creates that something a little special from a fantastic group of #EVOwners https://t.co/0CpVR4yy5m,1618376644212953088,2,1,12,1117,1,https://pbs.twimg.com/media/FnWg-niXwAAp44t.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Hasan Kutbi حسن كتبي,https://x.com/HasanKutbi,HasanKutbi,False,2023-01-25 15:06:10+00:00,False,"Canoo Announces Definitive Partnership Agreement with GCC Olayan as  Exclusive Distributor of its Electric Vehicles in Saudi Arabia

    https://t.co/vWPSbEU5Vk via https://t.co/5lS4l2aQ7b https://t.co/XrqPQXoBGM",1618263967947702272,1,5,34,20054,0,https://pbs.twimg.com/media/FnU6gOvWYAA4L_Q.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",LC52,https://x.com/LClare51,LClare51,False,2023-01-25 13:58:28+00:00,False,They say they want us all to have one. This is what happens with electric vehicles. Enough said! https://t.co/YxFk4tTt5s,1618246930353774594,0,9,17,557,0,https://pbs.twimg.com/media/FnUrAUUXoAA21zv.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 23:50:56+00:00,False,Elon Musk dismisses his negative impact on Tesla’s reputation with douchey answer https://t.co/XbXVxq88f6 https://t.co/dBR64NtJFS,1618396031003283457,0,0,0,170,0,https://pbs.twimg.com/media/FnWynJDaEAACB_t.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 20:50:48+00:00,False,Ferrari is engineering simulated engine sounds (like most legacy automakers) for its future EVs https://t.co/YvnffQWYKH https://t.co/3MUCuOKQse,1618350698353295361,0,0,1,185,0,https://pbs.twimg.com/media/FnWJYdJaMAAs2zQ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Oregon Electric Vehicle Association (oeva.org),https://x.com/OEVAorg,OEVAorg,False,2023-01-25 23:00:33+00:00,False,ElectricDrives | Research finds dogs are more relaxed in electric vehicles (EVs) https://t.co/WUpXlK4h0b https://t.co/6s00pZ5Aqu,1618383349139095552,0,0,2,107,0,https://pbs.twimg.com/media/FnWnFAVX0AEjPxN.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",PiQ,https://x.com/PiQSuite,PiQSuite,True,2023-01-25 21:40:11+00:00,False,"🚗 WATCH || Tesla $TSLA beat analysts' estimates for fourth-quarter revenue on Wednesday, powered by record delivery of electric vehicles during the last three months of 2022.

- Full story via Reuters at https://t.co/lQwNziafGo https://t.co/VoijQUtwdA",1618363125262352384,1,2,5,9811,0,https://pbs.twimg.com/ext_tw_video_thumb/1618362938003185665/pu/img/3dqakKbAPlqlziDH.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 18:31:34+00:00,False,Ducati V21L MotoE Electric Bikes in Production and Set to Debut in February - https://t.co/TeaX7BOd82 https://t.co/sH7GQDgXqh,1618315657011163136,0,1,2,98,0,https://pbs.twimg.com/media/FnVpgkuakAIQTwM.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 23:36:14+00:00,False,Tesla Q4 2022 Earnings Report: Profitable Yet Again https://t.co/yQs5eEJvwN https://t.co/an5fIiX2jY,1618392330079449088,0,0,0,183,0,https://pbs.twimg.com/media/FnWvPsXakAATwa0.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 22:50:52+00:00,False,Tesla pledges to cut costs amid ‘uncertain’ time https://t.co/x8L0r54jEf https://t.co/wmQg1kLw5J,1618380915486654465,0,0,0,146,0,https://pbs.twimg.com/media/FnWk3Q7aUAgpFOD.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 21:36:15+00:00,False,New Photo Reveals Tesla Semi's Massive Battery System https://t.co/20F8fLnjxI https://t.co/E8uLaRPs2H,1618362133884076033,0,0,0,170,0,https://pbs.twimg.com/media/FnWTyDVaMAA7DTt.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 23:50:58+00:00,False,Here’s why Texas is a geothermal energy ‘sleeping giant’ https://t.co/7ngafOcNv8 https://t.co/cYN99Gj7Ss,1618396039760973824,0,0,0,153,0,https://pbs.twimg.com/media/FnWynoQaMAAQpGG.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 19:36:14+00:00,False,VW Brand Design Boss Replaced Over Claimed EV Differences With CEO https://t.co/ICVG0TkKOt https://t.co/EzLkUjqHce,1618331933431435264,0,0,0,138,0,https://pbs.twimg.com/media/FnV4UJBaMAA_0q-.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Canoo,https://x.com/canoo,canoo,False,2023-01-25 16:07:46+00:00,False,"Hot off the press: Excited to announce our partnership with @GCC_Olayan for the sale, distribution and service of Canoo #electricvehicles.​

Learn more: https://t.co/TX7O5VRMNI

#canoo #goev https://t.co/vTIt98G9Kg",1618279471747944449,22,29,220,25575,3,https://pbs.twimg.com/media/FnVIliKWQAIAICr.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",motortrend,https://x.com/MotorTrend,MotorTrend,True,2023-01-25 19:00:58+00:00,False,"A look inside Polestar, a unique manufacturer of premium hybrid and electric vehicles.  https://t.co/ZHfAKMKkBX",1618323056732037135,1,7,16,5000,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Riley Beggin,https://x.com/rbeggin,rbeggin,False,2023-01-25 19:30:05+00:00,False,Energy Secretary Jennifer Granholm visits the DC auto show to tout American-made electric vehicles https://t.co/R6OA286RA6,1618330384516911106,1,2,7,1733,0,https://pbs.twimg.com/media/FnV25-xWIA8hh-B.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Gizmodo,https://x.com/Gizmodo,Gizmodo,True,2023-01-25 19:56:03+00:00,False,We May Not Actually Need All That Lithium https://t.co/CTp29RRSr6 https://t.co/tRSoWuTeUr,1618336918495977473,0,9,11,20276,1,https://pbs.twimg.com/media/FnV82W-aUAAjo9V.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",The Timken Company,https://x.com/Timken,Timken,False,2023-01-25 15:07:17+00:00,False,"We strategically invest in R&amp;D that complements our existing capabilities while reflecting real-world market needs and opportunities.

See how we’re helping advance battery-powered electric vehicles through collaboration &amp; innovation: https://t.co/tVKK5wX3J8

#EV #sustainability https://t.co/3yjBr54BS2",1618264247892606977,0,1,3,246,0,https://pbs.twimg.com/media/FnU6hqlXEAMlMdS.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",wheresPaunch,https://x.com/wheresPaunch,wheresPaunch,True,2023-01-25 14:12:03+00:00,False,"Canoo Announces Definitive Partnership Agreement with GCC Olayan as Exclusive Distributor of its Electric Vehicles in Saudi Arabia $GOEV 

https://t.co/It4rLsdvs1",1618250348325646337,1,6,41,2027,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Fuel Cells Works,https://x.com/fuelcellsworks,fuelcellsworks,True,2023-01-25 13:55:12+00:00,False,.@etherotrucks Launches as East Coast Dealer for #ZeroEmissions Truck Business - the exclusive Mid-Atlantic franchised dealership for #NikolaTre battery-electric and #hydrogen #fuelcell electric vehicles - https://t.co/ClimGHazyY #HydrogenNow #HydrogenEconomy #HydrogenNews #H2 https://t.co/BrcWUzJ4Yo,1618246109683503106,3,16,61,3821,0,https://pbs.twimg.com/media/FnUqQrtX0AAHwoM.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVision Electric Vehicles - UK,https://x.com/EVisionEVs,EVisionEVs,False,2023-01-25 17:54:01+00:00,False,"Would you pick the Volkswagen ID.4 or the Polestar 2, and why?
#polestar #volkswagen #electriccars https://t.co/qfnorT1wDR",1618306209567711232,3,4,4,1241,0,https://pbs.twimg.com/media/FnVg66QWYAUkshY.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Curbed,https://x.com/Curbed,Curbed,False,2023-01-25 19:30:38+00:00,False,"Simply swapping EVs with gas guzzlers is a disaster of its own making: a resource-intensive, slow crawl toward a future of sustained high-traffic deaths, fractured neighborhoods, and infrastructural choices that prioritize roads. @awalkerinLA writes https://t.co/FMagjCtVn5",1618330524535103504,3,26,46,6021,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 22:15:34+00:00,False,Tesla Q4 2022 Earnings: Company Beats Earnings Expectations But Misses on Revenue https://t.co/oRfjFLHXAO,1618372029258006528,0,0,1,50,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Semafor,https://x.com/semafor,semafor,True,2023-01-25 18:27:30+00:00,False,"The global market for lithium-ion batteries for electric vehicles will be worth more than $400 billion by 2030, according to McKinsey.

Read more from today's Semafor Net Zero: https://t.co/luxIcmfUIA https://t.co/tfdCZJvqej",1618314634175340576,0,1,4,1978,0,https://pbs.twimg.com/media/FnVhSFCXgAADwH0.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",CTV Ottawa,https://x.com/ctvottawa,ctvottawa,False,2023-01-25 17:57:03+00:00,False,"WEB POLL: Should OC Transpo convert its entire bus fleet to electric vehicles?

https://t.co/xkzLn8yfph https://t.co/0aQzsLlXsW",1618306973409382401,35,2,10,21107,0,https://pbs.twimg.com/media/FnVhjX2WYBA4n5R.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Silver Santa 🦀,https://x.com/Silver__Santa,Silver__Santa,True,2023-01-25 19:35:36+00:00,False,"$BRW.V - BRUNSWICK
Lithium giant Albemarle has raised its forecast for future lithium demand by more than 15% and signalled it would expand its Australian mines to supply the lithium needed for the world to rapidly adopt electric vehicles.",1618331773615902722,0,4,9,1155,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",The EV Report,https://x.com/The_EV_Report,The_EV_Report,True,2023-01-25 20:04:00+00:00,False,"hofer powertrain Unveils Revolutionary Megawatt Charging Concept for Electric Vehicles https://t.co/ZlIMbUN8TP

#ElectricVehicles #ElectricVehicle",1618338921045233665,0,0,0,61,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Columbia | EE,https://x.com/EE_ColumbiaSEAS,EE_ColumbiaSEAS,False,2023-01-25 19:06:18+00:00,False,"How can electric vehicles fix the electrical grid? We sat down with Prof. Matthias Preindl to learn his thoughts...

#electricvehicle #electricalengineering @Columbia @CUSEAS 

Be sure to follow us on Instagram for cool content like this! https://t.co/PiBTYuhB98 https://t.co/FbrWrqPz9c",1618324400247541762,1,1,3,796,0,https://pbs.twimg.com/ext_tw_video_thumb/1618324042158596101/pu/img/wLcbYGm1WzCeUfLX.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Framingham Library,https://x.com/FramPub,FramPub,False,2023-01-25 21:00:26+00:00,False,"Sustainability Series: Show Me the Money…for Electric Vehicles
Monday February 6, 7-8pm
Main Library &amp; YouTube Live

Sponsored by the Framingham Sustainability Committee and the Framingham Public Library.

#CityOfFramingham #FraminghamPublicLibrary #FraminghamLibrary #FPLReads https://t.co/BpWgvhXrf3",1618353123776503819,0,0,0,43,0,https://pbs.twimg.com/media/FnWLlqZXoAgK3WZ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:36:22+00:00,False,J.D. Power sets out to quantify progress towards EV adoption https://t.co/QxPDjI4RQD https://t.co/2XdF3Yycs8,1618316867994779649,0,0,1,136,0,https://pbs.twimg.com/media/FnVqnEzaAAENQ0k.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:36:29+00:00,False,LEM’s new UL-certified bidirectional DC meter for fast EV chargers https://t.co/IynJcoDiri https://t.co/KJhNuMrX45,1618316896570609666,0,0,1,145,0,https://pbs.twimg.com/media/FnVqo5saEAIIwSb.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:36:12+00:00,False,Toyota And BMW Called Out For Misleading Ads And Anti-Climate Lobbying https://t.co/G1ioGeYAQ9 https://t.co/KIktXl8UrK,1618316825263222784,0,0,1,123,0,https://pbs.twimg.com/media/FnVqktBaYAA5LWy.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:36:26+00:00,False,Marposs offers a new system for checking pouch cell battery welds https://t.co/5kQgH0silo https://t.co/Nz0Ub4q1bJ,1618316882217701376,0,0,1,140,0,https://pbs.twimg.com/media/FnVqoHRaEAE9DjS.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Norwood Light Electric & Broadband,https://x.com/NorwoodLight,NorwoodLight,False,2023-01-25 16:01:42+00:00,False,"Have a question about electric vehicles (EVs), charging or incentives? Contact us to get personalized support from one of our knowledgeable EV Advisors.
https://t.co/KGGS8fjkN3
#NorwoodMA
#Norwood_Light
#Electric
#NorwoodDrivesElectric
#ElectricVehicle
#Incentives https://t.co/iULvNzvYFo",1618277944870199298,0,1,1,227,0,https://pbs.twimg.com/media/FnVHNWJWIAAqV0H.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 15:46:02+00:00,False,Oregon State University and Daimler Partner to Develop Hydrogen Fuel Cell-Powered Heavy-Duty Truck - https://t.co/7FJHqSDzjm https://t.co/aIh7HDhsUo,1618274000672641027,0,0,3,101,0,https://pbs.twimg.com/media/FnVDoHcaAAAggxb.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",TESLARATI,https://x.com/Teslarati,Teslarati,True,2023-01-25 18:58:24+00:00,False,Acura has announced that it will be selling its upcoming electric vehicles via an online sales system instead of its dealership network. https://t.co/uSrZSTpvPS by @WilliamWritin,1618322413061812225,9,10,90,15632,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Mac Eng EcoCAR Challenge,https://x.com/MacEngEcoCAR,MacEngEcoCAR,False,2023-01-25 21:43:48+00:00,False,"It was an absolute pleasure to have 
@JustinTrudeau and cabinet visit MARC today and discuss what we are doing to advance #EVs here at @mcmaster EcoCAR. We look forward to the bright future of electric vehicles in Canada! #mcmaster #justintrudeau #electricvehicle https://t.co/tF7mijFbUC",1618364036474707986,0,1,3,249,0,https://pbs.twimg.com/media/FnWVg8NXoA8_7Vc.jpg;https://pbs.twimg.com/media/FnWVg8lXoBgMQ8a.jpg;https://pbs.twimg.com/media/FnWVg8oXoA4lvjG.jpg;https://pbs.twimg.com/media/FnWVg8AXoBYveSw.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",The EV Report,https://x.com/The_EV_Report,The_EV_Report,True,2023-01-25 18:07:00+00:00,False,"Alpha Motor Corporation Launches Equity Offering for Electric Vehicles, Raises Half a Million in Just Five Days https://t.co/BWsSdcdxM1

#ElectricVehicles #ElectricVehicle #Automotive",1618309474938150946,0,0,0,65,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Charleston Gazette-Mail,https://x.com/wvgazettemail,wvgazettemail,False,2023-01-25 17:30:04+00:00,False,"Democratic Sen. Joe Manchin is moving to delay new tax credits for electric vehicles, a key feature of President Joe Biden’s landmark climate law.  https://t.co/G3wxjZau1Q",1618300181929201691,3,1,2,1048,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",,https://x.com/wvgazettemail,,,,False,,,,0,0,0,0,,False,,,,,
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Chio,https://x.com/ChioSmiles,ChioSmiles,True,2023-01-25 23:48:49+00:00,False,Senator Joe Manchin “plans to introduce a bill that would block the Treasury from issuing tax credits to electric vehicles with batteries or other components made outside the U.S.” https://t.co/MaozDe8azy,1618395498418782209,1,1,2,267,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Nashville Ledger,https://x.com/nvilleledger,nvilleledger,False,2023-01-25 17:01:19+00:00,False,Manchin bill would delay tax credits for electric vehicles https://t.co/ZkVMCo3MV9,1618292946658381825,0,0,0,33,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",The Denver Gazette,https://x.com/DenverGazette,DenverGazette,True,2023-01-25 16:58:02+00:00,False,"Democratic Sen. Joe Manchin is moving to delay new tax credits for electric vehicles, a key feature of President Joe Biden’s landmark climate law. Manchin says Treasury Department guidelines allow manufacturers in Europe and other countries to bypas… https://t.co/SGFNhqAEyY",1618292121596792849,0,0,0,234,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",james kaff,https://x.com/kaffjamesnewtow,kaffjamesnewtow,False,2023-01-25 22:43:32+00:00,False,Officials say the expression of interest is focused on the heavy-duty transportation sectors because they are the most likely to be early adopters of hydrogen fuel cell electric vehicles.https://t.co/FIE2KlTNfO,1618379068281610241,0,1,3,217,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Hydrogen Standard,https://x.com/H2Standard,H2Standard,False,2023-01-25 17:30:07+00:00,False,"Tesla Will Build Heavy Trucks at a New Factory in Nevada. The $3.6 billion investment, which also includes a new battery factory, presents a challenge to traditional truck makers that have been slow to sell electric vehicles. https://t.co/MZqirMcCt2 https://t.co/rBhICGYJAI",1618300194516307988,0,0,0,214,0,https://pbs.twimg.com/media/FnVbc2rXkAAjlg7.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Atlantic Technological University,https://x.com/atu_ie,atu_ie,False,2023-01-25 14:03:33+00:00,False,"🚗NWEV Lecturers Electrified Grand Tour Focus have travelled in EV's from NW to Wicklow to conduct real-world testing of electric vehicles from differing manufacturers on Irish soil &amp; learn how state-of-the-art EV Technology is being repurposed.
@mynwrc @swccollege @DonegalETB https://t.co/0VjNGGKQYc",1618248208831897601,2,7,17,2059,1,https://pbs.twimg.com/media/FnUsKgPWIAc7_4w.jpg;https://pbs.twimg.com/media/FnUsKpMXgAADLKQ.jpg;https://pbs.twimg.com/media/FnUsKwCWAAEC_38.jpg;https://pbs.twimg.com/media/FnUsK3yWAAIJ88i.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:36:18+00:00,False,Munro Live Checks Out The Super-Efficient Mercedes EQXX https://t.co/RKmty7Pqzs https://t.co/CKJ1f50ihs,1618316851263705090,0,0,0,126,0,https://pbs.twimg.com/media/FnVqmT2agAIO4uG.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 17:36:19+00:00,False,BMW i4 M50 Now Comes With EV-Specific Pirelli P Zero Elect Tires https://t.co/nLukcm5gVV https://t.co/NGgxVrRGm2,1618301752931155970,0,0,1,214,0,https://pbs.twimg.com/media/FnVc3bIakAAwYi1.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:36:16+00:00,False,Take A Look At This Scrambler-Style E-Bike From Michael Blast https://t.co/lvxZn6vFuB https://t.co/TmofuuZtSK,1618316840824107008,0,0,0,104,0,https://pbs.twimg.com/media/FnVqlphaUAAZ1hT.jpg,False,,,,,en
