,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Is_Training,Manual_Testing_Labels,Is_Testing
4233,2020-03-22 16:15:21+00:00,2020-03-22,Make free fuel for electric vehicles and free electricity your home. Ask Hawaii Electric Light if we can have Net Metering back. We need savings now. Eliminate land eating solar farms. Federal and state assistance for this now! Jobs will be created. No infection from solar.,nan,0,nan,0
4234,2020-03-22 20:19:19+00:00,2020-03-22,"Our #Electric vehicles have all been cleaned and are raring to go again tomorrow 😀 morning - it is great to work with local venues to provide urgent supply drops, meals on wheels and patient transport in #Cornwall https://t.co/UjDo31Ja1e",nan,0,nan,0
4235,2020-03-22 22:49:12+00:00,2020-03-22,"Why GM Has To Prove It's Serious About Electric Vehicles This Time
https://t.co/SizJn6TqIR",nan,0,nan,0
4236,2020-03-22 22:41:32+00:00,2020-03-22,Via GTM: The Carmaker Putting Solar Panels on Its Electric Vehicles https://t.co/e4EDlP9swq #Energy https://t.co/5b5QH4kOnR,nan,0,nan,0
4237,2020-03-22 10:03:02+00:00,2020-03-22,"253,604 #hybrid electric vehicles 🔋 were registered in the 🇪🇺 during the last quarter of 2019, +69.8% compared to 2018 | LATEST STATISTICS: https://t.co/iG28MPHSuh https://t.co/XnYnMGPgvh",nan,0,nan,0
4238,2020-03-22 23:04:47+00:00,2020-03-22,"Electric vehicles (EVs) might be on the verge of taking over our streets but do you know what they're made of, and where that material is sourced from? 

https://t.co/pZ0MX8k35Z https://t.co/AvZeRSDLgb",nan,0,nan,0
4239,2020-03-22 08:23:40+00:00,2020-03-22,How oil prices and coronavirus might impact electric vehicle sales. #cardealerships https://t.co/hl7UWrGovM https://t.co/xzW5mca6Qv,nan,0,nan,0
4240,2020-03-22 12:01:11+00:00,2020-03-22,Electric vehicles are on the move in #Delaware as concerns for the environment increase. Find out more in the latest issue of #OutdoorDE. #netDE https://t.co/TVFAl6UZ2r https://t.co/c7QBw9h4TS,nan,0,nan,0
4241,2020-03-22 15:46:06+00:00,2020-03-22,"Fleet owners across all industries are willing to give sustainable technologies a chance, but some key barriers to making this happen remain. When it comes to electric vehicles, limited product availability, high purchase price, and inadequate c https://t.co/5Ah8GIBeiL https://t.co/vZ8ZBREYlB",nan,0,nan,0
4242,2020-03-22 23:54:39+00:00,2020-03-22,"FORD ADVERTISING at bottom of GMC Article, priceless...💫https://t.co/gq8HxxjNxU💫 https://t.co/2JZUbeJcWx",nan,0,nan,0
4243,2020-03-22 09:23:22+00:00,2020-03-22,"""Panasonic to suspend battery production at Tesla joint venture in Nevada due to coronavirus"" posted by Nagendra Bandi. The Japanese electronics company supplies battery cells for Tesla’s electric vehicles. https://t.co/naGWVNMPL9",nan,0,nan,0
4244,2020-03-22 20:00:35+00:00,2020-03-22,"Increasing extreme weather events highlight a critical issue for electric vehicle owners. How do you charge an EV during a power outage?
#EV #Power #Sustainability
https://t.co/jOq4mycWUg https://t.co/cUUeeSLcLE",nan,0,nan,0
4245,2020-03-22 16:28:55+00:00,2020-03-22,"WHITE PAPER: Our new research reveals that UK businesses plan to increase investment in electric vehicles by 50% in the next two years. 

#ThisIsPositiveEnergy #EV https://t.co/GOeshqxibl",nan,0,nan,0
4246,2020-03-22 20:00:04+00:00,2020-03-22,"As the adoption of electric vehicles grows, so does the potential to create microgrids that can unlock energy alternatives for businesses and communities, essentially turning parking lots into power plants#AmplifiedPerspectives https://t.co/VtH90koSHE",nan,0,nan,0
4247,2020-03-22 06:12:41+00:00,2020-03-22,JANTA CURFEW SUNDAY 22 MARCH SUPPORT #coronavirusindia https://t.co/AWj6rfj1sq,nan,0,nan,0
4248,2020-03-22 14:59:02+00:00,2020-03-22,Coronavirus dampens 2020 outlook for clean energy and electric vehicles https://t.co/lg8GeG7lGb via @GreenBiz https://t.co/2ZNjCgBePY,nan,0,nan,0
4249,2020-03-22 12:28:41+00:00,2020-03-22,"Now its time to applaud for our super heroes. 👏👏👏

#saviour #doctor 👨‍🔬👨‍✈️
#police #applaud
#jantacurfew #lockdown #coronaalert #coronaadvisory #coronaindia #coronasymptoms #gowel  #coronacure #isolationcreation https://t.co/6E51klMejl",nan,0,nan,0
4250,2020-03-22 06:01:45+00:00,2020-03-22,"Even without #coronavirus, 2020 was shaping up to be a difficult year for the car industry due to the massive cost of developing electric vehicles. https://t.co/rooxeTpxSi https://t.co/gHxYglGo5g",nan,0,nan,0
4251,2020-03-22 10:50:05+00:00,2020-03-22,"One of the biggest barriers to driving an electric car is price, but there are affordable options out there...  We've rounded up the top twenty affordable EVs on the market right now &gt;&gt; https://t.co/9Ksidi4GTz https://t.co/HJ77n5qQPB",nan,0,nan,0
4252,2020-03-22 22:13:06+00:00,2020-03-22,"The clean-energy industry is trying to get billions of dollars in tax breaks for electric vehicles, wind and solar power into the massive coronavirus stimulus package. https://t.co/uNVPy1iaz5",nan,0,nan,0
4253,2020-03-22 14:01:28+00:00,2020-03-22,"@BobAnde53064210 @HjorturBrynjars @justtradin @elonmusk 🤣 You’re talking about someone who leads companies worth more than $1 billion each that are totally disrupting legacy industry on engineering (electric vehicles, software &amp; reusable rockets) https://t.co/FIrt8QlVWy",nan,0,nan,0
4254,2020-03-22 13:43:14+00:00,2020-03-22,It is the year 2050; every country is powered by renewable energy; we all have self-driving electric vehicles; we have ended famine; war; and extreme inequality.  The floppy disk is still the symbol for save on your computer.,nan,0,nan,0
4255,2020-03-22 00:02:20+00:00,2020-03-22,Companies all over the globe have been taking steps to reduce their carbon footprints. One major way to do that is to using more electric vehicles as they are significantly cleaner than gas-powered vehicles. Learn more below: https://t.co/mwr1mKKYIo,Positive,0,nan,0
4256,2020-03-22 10:41:11+00:00,2020-03-22,"According to McKinsey &amp; Company, sales in Europe may pull ahead of China and transition the global leader in electric vehicles to a different continent. #Tesla is, of course, leading the way, check it out: 

https://t.co/bNQCkaPq2q

$TSLA",nan,0,nan,0
4257,2020-03-22 17:15:46+00:00,2020-03-22,"The newly launched Hyzon Motors are looking to focus on heavy-duty fuel cell electric vehicles, more specifically for stacks exceeding 100kW with a vehicle line due to launch later this year including trucks ranging from 15-40 tonnes #fuelcell #electrictrucks #electricvehicle https://t.co/R4ZySuQzxR",nan,0,nan,0
4258,2020-03-22 09:05:25+00:00,2020-03-22,"Australia's government was elected on a platform of promising no change to anything. No nasty electric vehicles, no climate change action, nothing

Now a pandemic requires huge societal and regulatory change within days and weeks, and Morrison can't smirk and thumbs up through it",nan,0,nan,0
4259,2020-03-22 04:00:03+00:00,2020-03-22,"#ElectricVehicles will overtake conventional vehicles by 2040 &amp; will create a $2 trillion e-mobility opportunity for utility companies, according to research:

#EVs #Energy #Transportation #Economy #Disruption https://t.co/PGHo0U0hyo",nan,0,nan,0
4260,2020-03-22 05:32:20+00:00,2020-03-22,"Companies, where WFH/remote work is not a default, are Mediocristan today. They exploit people to gain so-called competitive advantage which is a total bullshit thing to do. We all want green energy, electric vehicles by commuting every day to the office? This needs to stop.",nan,0,nan,0
4261,2020-03-22 16:18:08+00:00,2020-03-22,"Electric vehicles are now the indisputable future of road transport, and as experts in this exciting field, we’re passionate about helping families and businesses enjoy the maximum possible benefits 
#evc @procureevc #evcharging
For more info: https://t.co/UdB1ecB315 https://t.co/9M0kH3IM73",nan,0,nan,0
4262,2020-03-22 04:12:14+00:00,2020-03-22,"Lots of people are formulating action plans and policy demands...

WHAT they should do: Insist all HEED the message:

🦊  https://t.co/h2R3Rc3Y7d  🦊

- STOP ALL ENGINES! -

Including Electric Vehicles.

That simple &amp; necessary step reduces the need 
for Fossil Fuels. HEED it! https://t.co/WdpQtvQbYJ",nan,0,nan,0
4263,2020-03-22 04:57:20+00:00,2020-03-22,"What happens next. The #investment into the future of #mobility is a $6.98bn market. #onemoto are in #seriesA talks, now - https://t.co/anj2Sqv0sx https://t.co/Jzy6A03k8t",nan,0,nan,0
4264,2020-03-22 19:47:03+00:00,2020-03-22,"Copper? ""... a lot of different metrics driving it, whether it's China or globally, including the move from internal combustion engines to electric vehicles."" Tim Johnson $GCX @metallic_group https://t.co/DGJ7R2d9d6",nan,0,nan,0
4265,2020-03-22 08:39:28+00:00,2020-03-22,"Electric Porsche Macan to be available in the second half of 2022, with more electric vehicles to follow https://t.co/CAwckXCgGc",nan,0,nan,0
4266,2020-03-22 00:13:11+00:00,2020-03-22,"Globally, automakers have manufactured only 3.4 million electric vehicles (EVs) over time, less than 1% of the 2.5 billion internal combustion engine (ICE) vehicles ever made

https://t.co/H21B6XuigH https://t.co/SBWXztZkWr https://t.co/V8kS3Z3vY1",nan,0,nan,0
4267,2020-03-22 06:57:59+00:00,2020-03-22,"At the convenience of your home, pre-book* #AmpereElectric Scooter. 
Pay Rs. 999* to pre-book your E-scooter, pay rest of the amount at the outlet at time of delivery. 
Also get a Helmet* free on every pre-booking. 
Pre-book here- https://t.co/FfORFTxl4W
*TnC Apply. 
#Ampere_999 https://t.co/pplz859R2e",nan,0,nan,0
4268,2020-03-22 09:01:45+00:00,2020-03-22,"@mayazi They don't want to, for obvs reason, otherwise they wouldn't have outsourced that function. This is largely an employment thing.

And ofc Automotive is undergoing its own massive supply chain disruption thanks to electric vehicles.",nan,0,nan,0
4269,2020-03-22 20:29:03+00:00,2020-03-22,Electric Vehicles/Tesla in the Winter #TeslaLandscapes https://t.co/kw0gbn2WOt,nan,0,nan,0
4270,2020-03-22 17:40:18+00:00,2020-03-22,U.S. Army Making Plans To Electrify Its Brigades https://t.co/bpzv9vVTSK,nan,0,nan,0
4271,2020-03-22 14:07:01+00:00,2020-03-22,Looking for a new #EV app? ChargePoint is rated one of the best.  https://t.co/n41qpskERT,nan,0,nan,0
4272,2020-03-22 18:30:17+00:00,2020-03-22,Transportation is now the largest source of carbon pollution in the nation. We can all benefit from the electrification of vehicle fleets and investments in charging infrastructure: https://t.co/Vzk6BV7Iyt #sustainabletransportation https://t.co/mIJZh4iwhv,nan,0,nan,0
4273,2020-03-22 15:44:35+00:00,2020-03-22,Electric Vehicles Are the Next Dominant Class of Renewable Energy Buyers https://t.co/BsaNFgfOaz https://t.co/PIdTCgQrKR,nan,0,nan,0
4274,2020-03-22 12:55:00+00:00,2020-03-22,GM has revealed details for some of the 22 new electric vehicles it plans to launch by 2023 https://t.co/SLQUqD96GX via @businessinsider,nan,0,nan,0
4275,2020-03-22 18:27:33+00:00,2020-03-22,Gloucestershire police are on a charge with 75 new Nissan electric vehicles https://t.co/FHcYK4KJ25 #ManufacturingEngineering,nan,0,nan,0
4276,2020-03-22 08:26:21+00:00,2020-03-22,@jeamish @smh @bencubby We couldn't handle a 10 year transition to Electric Vehicles at the last election is there any suprise we cant handle a pandemic,nan,0,nan,0
4277,2020-03-22 18:46:28+00:00,2020-03-22,"Why go Electric - Electric Vehicles (EVs)
1. Clean:Electric Vehicles produce Zero emissions while While diesel cars produce lower levels of carbon monoxide which is toxic to the environment
2. Cheaper to Run:EVs has lower running cost

Learn more:
https://t.co/xmPCKb29cy https://t.co/z4iq9uEWrq",nan,0,nan,0
4278,2020-03-22 09:02:39+00:00,2020-03-22,carbon monoxide levels in the air above New York have collapsed by 50 percent in a single week. Let’s get rid of the virus and bring on electric vehicles.,nan,0,nan,0
4279,2020-03-22 15:23:34+00:00,2020-03-22,"Now, the entire West Coast requires that at least 5% of all vehicle sales are electric vehicles (EVs). By 2025, EV sales must make up 8%.

https://t.co/Q6Urf2S2ii",nan,0,nan,0
4280,2020-03-22 22:42:14+00:00,2020-03-22,"#electric Links to ELECTRIC VEHICLES #vehicles #cars #trucks #buggies
https://t.co/uCIVoCQ5tX",nan,0,nan,0
4281,2020-03-22 12:00:30+00:00,2020-03-22,"At this year's Work Truck Show, the top discussion focused on the emergence of electric trucks, and @Daimler, @Proterra_Inc and @Ford unveiled electric vehicles that will be used for mail and package delivery. More from @jasonmathers in his latest blog: https://t.co/STTz6SFGBm",nan,0,nan,0
4282,2020-03-22 14:48:23+00:00,2020-03-22,20 Downsides Of Electric Vehicles Drivers Often Overlook https://t.co/a7VLKI4snx,nan,0,nan,0
4283,2020-03-22 10:27:12+00:00,2020-03-22,"@MobilePunch We are just wasting money in running three tiers of government, when other countries are moving from petrol cars to natural gas for vehicles (NGV) we are still dependent on petrol, others are moving from NGV to electric vehicles stupid politicians said it's dangerous for economy.",nan,0,nan,0
4284,2020-03-22 06:43:30+00:00,2020-03-22,"Electric Vehicles This Week: Coronavirus Impact; Auto Expo 2020 Launches &amp; More - Inc42

Full Story: https://t.co/AWZl8XPh22

#encodde https://t.co/lXpNGEt309",nan,0,nan,0
4285,2020-03-22 13:35:06+00:00,2020-03-22,"""To @LJacobsonEnergy the data shows businesses are at the forefront of addressing climate change and reducing emissions.""

Read @dcexaminer @AbbySmithDC's reporting on the 2020 Sustainable Energy in America Factbook.

https://t.co/Bgwrp235TA",nan,0,nan,0
4286,2020-03-22 21:14:16+00:00,2020-03-22,"New Tumblr post: ""All manufacturers of electric vehicles temporarily close their factories"" https://t.co/8LbuOZTIZ8 electric",nan,0,nan,0
4287,2020-03-22 20:53:21+00:00,2020-03-22,All manufacturers of electric vehicles temporarily close their factories https://t.co/anSv2Io6O1,nan,0,nan,0
4288,2020-03-22 21:41:28+00:00,2020-03-22,"Global oil prices took a historic plunge on Monday, driven by a price war between Russia and Saudi Arabia as well as coronavirus concerns. Cheap gas could make electric vehicles, already more expensive, a harder sell for consumers. It’s why Tesla’s stock crashed on Monday.",nan,0,nan,0
4289,2020-03-22 01:15:29+00:00,2020-03-22,United States Secretary of the Treasury &gt; Democratic-Republican Party &gt; Internal improvement &gt; Sustainability &gt; Environmental technology &gt; Electric vehicles &gt; Carbon footprint &gt; Low-carbon energy &gt; Electricity sector in China &gt; Hydroelectricity in China &gt; Bioenergy in China,nan,0,nan,0
4290,2020-03-22 15:07:57+00:00,2020-03-22,"As expected, #CoronavirusOutbreak lowers 2020 outlook for #cleanenergy and #electricvehicles.  Hopefully stimulus package includes emerging industries and not just traditional energy players.

#energytransition #ClimateAction
https://t.co/U65Q9jf536
@GreenBiz @michaelholder",nan,0,nan,0
4291,2020-03-22 02:14:41+00:00,2020-03-22,"⁦@GovofCO⁩ ⁦@COEnergyOffice⁩. Before you mandate 100% electric vehicles, you better answer the questions this article raises https://t.co/ebQgKd4cXX",nan,0,nan,0
4292,2020-03-22 13:35:42+00:00,2020-03-22,@WhichUK do you have any guides to charging electric vehicles? I am so confused about what options I have and who to sign up with.,nan,0,nan,0
4293,2020-03-23 00:30:00+00:00,2020-03-23,Electric vehicles are changing the future of auto maintenance: https://t.co/L29zsFY80L https://t.co/fe5y5y7E54,nan,0,nan,0
4294,2020-03-23 19:14:52+00:00,2020-03-23,"When you need to get away from those you are self isolating. Have a little me time in your Tesla. 

#stayathome #tesla #electriccar #electricvehicles #model3 #selfisolating #socialdistancing https://t.co/sLoG3a3oQD",nan,0,nan,0
4295,2020-03-23 13:30:41+00:00,2020-03-23,"Kennametal has developed a 3D printed stator bore tool designed to meet growing customer demand for lighter weight tooling solutions used to machine components for hybrid and electric vehicles. #Mfg #Kennametal 
#3D
https://t.co/cdjsSuYbvq https://t.co/vtyAzvPfie",nan,0,nan,0
4296,2020-03-23 00:00:17+00:00,2020-03-23,"PHC News Columnist @BFNagy says if the #engineering superiority and cultural stigmatism of #ElectricVehicles don’t persuade you, the compelling economics likely will: https://t.co/3W5uWeuE83 

#PHCPPros #Electrification https://t.co/uyNNiUBvKV",nan,0,nan,0
4297,2020-03-23 13:05:05+00:00,2020-03-23,"The market for electric vehicles (EVs) is beginning to mature as mobility companies continue to increase their investments in vehicle electrification.
https://t.co/TP316Nc0eH https://t.co/zkeLkmBQ6x",nan,0,nan,0
4298,2020-03-23 11:35:08+00:00,2020-03-23,World can avoid catastrophic global warming with #Climate solutions in hand today—study -  There is no single solution to combat climate change. From climate-friendly diets and improved education to electric vehicles and... - https://t.co/B7gxYaE0jr - - https://t.co/ywiffbuJQY,nan,0,nan,0
4299,2020-03-23 15:28:12+00:00,2020-03-23,Is it the right moment for Electric vehicles or Hybrids? Are Diesel and Petrol still alternatives? https://t.co/sxui3GwTxh https://t.co/cx6rkd4g2e,nan,0,nan,0
4300,2020-03-23 17:00:07+00:00,2020-03-23,"Experts say that diesel cars are still viable for years to come while the transition to electric vehicles takes place. 
#electricvehicles #cars #vehicles #ev #experts #electricvehicle #automotive #car #autos #caasta https://t.co/8j0M7dyCic",nan,0,nan,0
4301,2020-03-23 22:00:03+00:00,2020-03-23,"Drivers in Australia can test out electric vehicles with a new subscription service from Blinker! Read the article for more details: https://t.co/OGJVSCdIuC

#ElectricVehicles #EVNews https://t.co/zoHzf21AnJ",nan,0,nan,0
4302,2020-03-23 22:31:18+00:00,2020-03-23,"Congratulations to the World's Most Innovative Companies 2020, continuing to create new products and services for this and next generations, especially Tesla for making the Top 3, taking higher risks but leading electric vehicles race. #Innovation
https://t.co/YM6hWaAUzi",nan,0,nan,0
4303,2020-03-23 16:17:19+00:00,2020-03-23,#RenewableEnergy: Top Reasons ... https://t.co/BJGt7XUFxd,nan,0,nan,0
4304,2020-03-23 23:19:11+00:00,2020-03-23,"💡Every city planner wants to increase the quality, health and prosperity of their city. One such way is through electric vehicles which deliver improvements such as improved air quality and reduced noise pollution.

Read more👇🏼
https://t.co/XQfW7sMKF2 https://t.co/WdXR0pkidF",nan,0,nan,0
4305,2020-03-23 08:56:17+00:00,2020-03-23,"Join us for Smarter Mobility World LIVE from Dubai on 24-25 March 2020. Electric vehicles, public transport, micro-mobility... It will be hosted &amp; LIVE streamed by Nicki Shield &amp; Roger Atkins.

Register here: https://t.co/dCYD3ZyFd9 https://t.co/heLJk2DhRw",nan,0,nan,0
4306,2020-03-23 17:38:14+00:00,2020-03-23,"Electric vehicles ARE cleaner than petrol cars, report claims. https://t.co/MiMzcqa1qo https://t.co/bQNzzbTxmD",nan,0,nan,0
4307,2020-03-23 16:01:34+00:00,2020-03-23,"For our first Unscripted episode, Editor Jason Morgan connected with Matt Stevens, vice president of electric vehicles at Geotab to see how Geotab continues to support its customers in these strange pandemic times. @GEOTAB https://t.co/l7eue5J2j9",nan,0,nan,0
4308,2020-03-23 21:08:09+00:00,2020-03-23,"#Electrification is here to stay says ⁦@Roskill_Info⁩ . 

While the recent #oil price burst &amp; #COVIDー19 crisis could suppress #automotive sales worldwide, #Roskill’s view on the long-term demand for electric vehicles #EVs remains intact.

#Cobalt  https://t.co/6xl9B6S8kM",nan,0,nan,0
4309,2020-03-23 08:47:07+00:00,2020-03-23,"#RRR #Cobalt #DRC @RRR_RedRock 
COBALT CRISIS
❖As electric car sales soar, the industry faces a cobalt crisis
❖Electric vehicles need them for batteries, but supply issues will only worsen as demand rises
https://t.co/KjrsypqZUy https://t.co/PIjN6RkkBH",nan,0,nan,0
4310,2020-03-23 08:11:10+00:00,2020-03-23,"Did you know? You can travel economically with electric vehicles at the same cost.
#ChoiceIsYours #Facts #Vidhyut #VidhyutEV #MyVidhyut #ElectricVehicles #Automobile #GreenVehicles #EcoFriendly https://t.co/kBrSFc9DbU",nan,0,nan,0
4311,2020-03-23 04:44:17+00:00,2020-03-23,"Go Green 🏝🔌🛵 to breathe🗣 clean 🛵🔌

#goelectricwithgowel #letindiabreathe
.
.
.
.
.
#gogreen💚 #savetheplanet #gowel #electricscooter #electricvehicle #electricfuture #Bestelectricscooterinindia #ElectricBike #scooterrider https://t.co/zfyPJFWodi",nan,0,nan,0
4312,2020-03-24 09:00:54+00:00,2020-03-24,"Industry and government are working together to create the ideal conditions for investment. From innovation on electric vehicles to improving public transport by modernizing our famous fleet of ‘jeepneys’, the Philippines is perfectly placed to shape Asia’s automotive future. https://t.co/sGAJ83po6D",nan,0,nan,0
4313,2020-03-24 07:21:05+00:00,2020-03-24,"Electric vehicles produce less CO₂ than petrol cars across the vast majority of the globe – contrary to the claims of some detractors, who have alleged that the CO₂ emitted in the production of electricity and their manufacture outweighs the benefits https://t.co/nazUdlfPXM https://t.co/HA1Cj2BBnP",nan,0,nan,0
4314,2020-03-24 15:31:25+00:00,2020-03-24,"There are close to 1.5 million electric vehicles in the United States today, but did you know that EVs have been around since the 1800s? Click here to learn all about #EVs interesting history - https://t.co/zUId3UPqI7 https://t.co/GwMJj629u9",nan,0,nan,0
4315,2020-03-24 07:46:31+00:00,2020-03-24,"Battery Monitoring System Market: Rising Demand for Battery Monitoring Systems for Electric Vehicles

https://t.co/THdJ4y0TpZ

#Battery #monitoring #System #batteries #EnergyStorage #batterymonitoring #technologie #ElectricVehicles #ElectricVehicle #automotive #automobile https://t.co/MRVMeYeqL9",nan,0,nan,0
4316,2020-03-24 07:54:40+00:00,2020-03-24,"Electric vehicles is the best way forward for an EVOLVED planet!  Simple as that! 

#emobility #ElectricVehicles #ClimateChange #AirPollution #greenenergy https://t.co/9Ikx5cFdjP",nan,0,nan,0
4317,2020-03-24 20:18:02+00:00,2020-03-24,There are so many different electric vehicles available for consumers this year! Check out some of them on our blog https://t.co/deRWNn5Ks8 https://t.co/fSQpcC7jA4,nan,0,nan,0
4318,2020-03-24 15:49:52+00:00,2020-03-24,"By the end of 2020 we could have almost 265,000 #electric #vehicles (#EV’s) on UK roads. While popularity is gaining momentum, many drivers feel that the practicality behind EV’s is still hindered by the UK’s #charginginfrastructure. https://t.co/kl9RB8jPa2

#electriccars https://t.co/EqsAIqKKDo",nan,0,nan,0
4319,2020-03-24 20:39:02+00:00,2020-03-24,"UK Treasury allocates funds to support electric vehicles and carbon-capture, among other initiatives. https://t.co/ZW54Q4RPG9 https://t.co/efTJYvlinS",nan,0,nan,0
4320,2020-03-24 04:54:07+00:00,2020-03-24,"I have an idea. Let's bail out techns that save lives  by keeping pollution out of the air:

Wind turbines
Solar panels
Batteries
Electric vehicles
Heat pumps
Electric industry heat
Electric/H2 aircraft

while NOT bailing out those that pollute (oil, gas, coal)
@billmckibben",nan,0,nan,0
4321,2020-03-24 18:47:13+00:00,2020-03-24,Once again confirmed: “Electric vehicles and heat pumps are absolutely critical for meeting climate goals”. Together with energy saving and clean energy of course. #ev #climate,nan,0,nan,0
4322,2020-03-24 20:11:06+00:00,2020-03-24,"""Electric vehicles produce less carbon dioxide than petrol cars across the vast majority of the globe"" 🚗#environment https://t.co/AR2eEHzJts https://t.co/8VDyib95Rf",nan,0,nan,0
4323,2020-03-24 00:30:32+00:00,2020-03-24,20 Popular Electric Vehicles Tested In Norwegian Winter Conditions https://t.co/MOOTk4f2Wp,nan,0,nan,0
4324,2020-03-24 17:42:52+00:00,2020-03-24,"Top Reasons Americans Want to Drive Electric Vehicles
https://t.co/9MXjSQS762 https://t.co/zFBwJC7Sdv",nan,0,nan,0
4325,2020-03-24 16:15:11+00:00,2020-03-24,"Learn more about a thorny theme in one of the most important aftermarkets of the world: the growth of the electric vehicles and its impact in Spain´s independent aftermarket. 🇪🇦 
https://t.co/2hNb49Sfo7 https://t.co/gXFkNHywqg",nan,0,nan,0
4326,2020-03-24 05:31:27+00:00,2020-03-24,"🙄🤦‍♀️
Add this to that bit of abject stupidity, Roy.
ELECTRIC VEHICLES EMIT MORE CO2 THAN DIESEL ONES, GERMAN STUDY SHOWS
* Date: 23/04/19
https://t.co/wYoAikhuX7",nan,0,nan,0
4327,2020-03-24 00:34:05+00:00,2020-03-24,20 Popular Electric Vehicles Tested In Norwegian Winter Conditions https://t.co/qI9iYZPplT https://t.co/EHqcMlWUDn,nan,0,nan,0
4328,2020-03-24 18:04:13+00:00,2020-03-24,A new study compared greenhouse gas emissions of electric vehicles verse gas cars from production to use across multiple countries &amp; electric vehicles came out on top. This study reinforces the need to expand EVs as NM looks to reduce emissions: https://t.co/AoGiYajy8q,nan,0,nan,0
4329,2020-03-24 15:38:43+00:00,2020-03-24,"Electric vehicles release less greenhouse gas emissions from cradle to grave than gas cars in regions representing 95% of the world's demand, according to a new study.
https://t.co/qdzAIBUZoZ",nan,0,nan,0
4330,2020-03-24 13:34:25+00:00,2020-03-24,"1/ This is an interesting take. I was wondering when there will be petrol station closures and what implications they might have. Imho, there are two possible outcomes from this crisis for electric vehicles.",nan,0,nan,0
4331,2020-03-24 14:49:45+00:00,2020-03-24,A fun little take on the benefits of electric vehicles from Sacramento Municipal Utility: https://t.co/khupFxxJhB,nan,0,nan,0
4332,2020-03-24 09:00:44+00:00,2020-03-24,"@janinekrippner @LivUniEarthSci Hello, I'm Becky! I studied volcanoes in a past life and now am an exploration geologist for a UK based mining company. We are looking into the sustainable extraction of lithium and other base metals vital for our future low carbon technologies such as electric vehicles https://t.co/hH6ydbPk9y",nan,0,nan,0
4333,2020-03-24 08:48:31+00:00,2020-03-24,"Join the California Fuel Cell Partnership (@CaFCP) next month for an update about #fuelcell electric vehicles and the #hydrogen station network development in #California and beyond.

#H2View #FCEVs #decarbonise

https://t.co/EjgbSfe9oK",nan,0,nan,0
4334,2020-03-24 22:37:12+00:00,2020-03-24,Detroit becomes engineering base for commercial electric vehicles https://t.co/0ovhPial99 by @bradberman,nan,0,nan,0
4335,2020-03-24 19:29:45+00:00,2020-03-24,"I promote EV, PHEV &amp; HEV or electric, plug-in hybrid &amp; hybrid electric vehicles because electric motors improve energy economy with excellent energy efficiency compared with internal combustion engines. Gasolines high energy density gives amazing range, as in my Prius II &amp; III /",nan,0,nan,0
4336,2020-03-24 05:28:20+00:00,2020-03-24,"EMC Electric Vehicles Micro Cleansing Cart.

Developed to sanitise areas with low to high traffic quickly &amp; effectively.

100% Electric - can be used inside to disinfect areas where standard petrol vehicles can't go (no tailpipe fumes)

#covid19 #emcev #ElectricVehicles https://t.co/yhaqeSxjA3",nan,0,nan,0
4337,2020-03-24 01:06:34+00:00,2020-03-24,20 Popular Electric Vehicles Tested In Norwegian Winter Conditions https://t.co/naLPBArYJ2,nan,0,nan,0
4338,2020-03-24 18:29:00+00:00,2020-03-24,"The adoption of electric vehicles is an opportunity for #utilities to boost revenue, build sustainable load growth, and increase customer engagement opportunities. https://t.co/Gs0KsyztDt #EVs #ElectricVehicles",nan,0,nan,0
4339,2020-03-24 11:00:27+00:00,2020-03-24,"REVIEW: Opel Corsa-e

The arrival of the Opel Corsa-e adds another model to the list of highly relevant and appealing electric vehicles.

Find out more in our review. https://t.co/y1fkxQ9r2b https://t.co/iEUCk1OWKS",nan,0,nan,0
4340,2020-03-24 02:59:17+00:00,2020-03-24,"Tesla builds an energy product offering that covers everything from energy production, with its solar products, to energy storage, with its Powerwall, to energy consumption, with its electric vehicles.

A perfect customer for the company would own all of those products",nan,0,nan,0
4341,2020-03-24 22:55:09+00:00,2020-03-24,Detroit becomes engineering base for commercial electric vehicles https://t.co/dgpZMmB6Cn https://t.co/7cl12VpqX8,nan,0,nan,0
4342,2020-03-24 16:21:04+00:00,2020-03-24,Namibia's Crossing Guards are Teaching Gophers to Prevent Electric Vehicles,nan,0,nan,0
4343,2020-03-24 18:08:15+00:00,2020-03-24,Both electric vehicles and electric heat are expected to see record growth in the 2020s. https://t.co/8kfkKzH23j,nan,0,nan,0
4344,2020-03-24 14:39:44+00:00,2020-03-24,"Based on current events, these are the spaces we should be investing our time in to prepare for the future: 

- Blockchain
- Distributed Web
- 3D Printing
- Autonomous Transportation
- Robotics
- Big Data
- In-house workout
- Online Meetings
- Electric Vehicles
- Solar Energy",nan,0,nan,0
4345,2020-03-24 08:29:56+00:00,2020-03-24,"We may have closed our office to visitors, but our teams are still working, both in the Office to take your calls or deal with requests through the Andium@Home App, and also out and about in our new fleet of electric vehicles checking our estates. https://t.co/GV3OmhwBUU",nan,0,nan,0
4346,2020-03-24 23:03:12+00:00,2020-03-24,Detroit becomes engineering base for commercial electric vehicles https://t.co/P7mBo0fXn7 by bradberman #Bjmt,nan,0,nan,0
